KEGG.system,ksys.mod,KEGG.family,kfam.mod,KEGG.category,kcat.mod,KO,Desc
09100 Metabolism,Metabolism,09101 Carbohydrate metabolism,Carbohydrate metabolism,00010 Glycolysis / Gluconeogenesis [PATH:ko00010],Glycolysis / Gluconeogenesis ,K00001,"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K13052,"divIC, divA; cell division protein DivIC"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K14440,"SMARCAL1, HARP; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1 [EC:5.6.2.-]"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K16489,SFI1; protein SFI1
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K16833,"PPP1R2, IPP2; protein phosphatase inhibitor 2"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K18997,cbpM; chaperone modulatory protein CbpM
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K20798,HENMT1; small RNA 2'-O-methyltransferase [EC:2.1.1.386]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03036 Chromosome and associated proteins [BR:ko03036],Chromosome and associated proteins ,K23398,TRIP4; activating signal cointegrator 1
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,Other: Genetic information processing,03041 Spliceosome [BR:ko03041],Spliceosome ,K13100,CWC22; pre-mRNA-splicing factor CWC22
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03051 Proteasome [BR:ko03051],Proteasome ,K13571,pafA; proteasome accessory factor A [EC:6.3.1.19]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03051 Proteasome [BR:ko03051],Proteasome ,K20814,dop; Pup amidohydrolase [EC:3.5.1.119]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K01361,E3.4.21.96; lactocepin [EC:3.4.21.96]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K02199,"ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03611,dsbB; protein dithiol:quinone oxidoreductase [EC:1.8.5.9]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03667,hslU; ATP-dependent HslUV protease ATP-binding subunit HslU
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03671,trxA; thioredoxin 1
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03672,trxC; thioredoxin 2 [EC:1.8.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03673,dsbA; protein dithiol oxidoreductase (disulfide-forming) [EC:1.8.4.15]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03676,"grxC, GLRX, GLRX2; glutaredoxin 3"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03686,dnaJ; molecular chaperone DnaJ
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03687,GRPE; molecular chaperone GrpE
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03694,clpA; ATP-dependent Clp protease ATP-binding subunit ClpA
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03695,clpB; ATP-dependent Clp protease ATP-binding subunit ClpB
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03696,clpC; ATP-dependent Clp protease ATP-binding subunit ClpC
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03697,clpE; ATP-dependent Clp protease ATP-binding subunit ClpE
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03768,"PPIB, ppiB; peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03769,ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03770,ppiD; peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03771,surA; peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03772,fkpA; FKBP-type peptidyl-prolyl cis-trans isomerase FkpA [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03773,fklB; FKBP-type peptidyl-prolyl cis-trans isomerase FklB [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03774,slpA; FKBP-type peptidyl-prolyl cis-trans isomerase SlpA [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03775,slyD; FKBP-type peptidyl-prolyl cis-trans isomerase SlyD [EC:5.2.1.8]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03798,"ftsH, hflB; cell division protease FtsH [EC:3.4.24.-]"
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03805,dsbG; thiol:disulfide interchange protein DsbG
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K03981,dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K04044,hscA; molecular chaperone HscA
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K04045,hscC; molecular chaperone HscC
09180 Brite Hierarchies,Genetic information processing,09182 Protein families: Genetic information processing,"Folding, sorting and degradation",03110 Chaperones and folding catalysts [BR:ko03110],Chaperones and folding catalysts ,K04046,yegD; hypothetical chaperone protein
